"year","industry_name","average_wage","food_category","average_price","price_value","price_unit"
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Těstoviny vaječné,31.94,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Vepřová pečeně s kostí,100.48,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Pomeranče,30.62,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Banány žluté,27.44,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Šunkový salám,116.98,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Konzumní brambory,13.27,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Kuřata kuchaná celá,56.90,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Pečivo pšeničné bílé,33.54,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Vejce slepičí čerstvá,25.15,10.0,ks
2010,"Ubytování, stravování a pohostinství",13205.25,Máslo,118.39,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Mléko polotučné pasterované,16.03,1.0,l
2010,"Ubytování, stravování a pohostinství",13205.25,Papriky,61.50,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Kapr živý,84.38,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Jablka konzumní,25.28,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Pšeničná mouka hladká,8.77,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Cukr krystalový,18.27,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Rajská jablka červená kulatá,42.21,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Jogurt bílý netučný,6.26,150.0,g
2010,"Ubytování, stravování a pohostinství",13205.25,Chléb konzumní kmínový,18.39,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Mrkev,15.79,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Eidamská cihla,119.95,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Těstoviny vaječné,31.94,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Vepřová pečeně s kostí,100.48,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Pomeranče,30.62,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,"Ubytování, stravování a pohostinství",13205.25,Banány žluté,27.44,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Šunkový salám,116.98,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Konzumní brambory,13.27,1.0,kg
2010,"Ubytování, stravování a pohostinství",13205.25,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,"Ubytování, stravování a pohostinství",13205.25,Kuřata kuchaná celá,56.90,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Pečivo pšeničné bílé,33.54,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Vejce slepičí čerstvá,25.15,10.0,ks
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Máslo,118.39,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Mléko polotučné pasterované,16.03,1.0,l
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Papriky,61.50,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Kapr živý,84.38,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Jablka konzumní,25.28,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Pšeničná mouka hladká,8.77,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Cukr krystalový,18.27,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Rajská jablka červená kulatá,42.21,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Jogurt bílý netučný,6.26,150.0,g
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Chléb konzumní kmínový,18.39,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Mrkev,15.79,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Eidamská cihla,119.95,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Těstoviny vaječné,31.94,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Vepřová pečeně s kostí,100.48,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Pomeranče,30.62,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Banány žluté,27.44,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Šunkový salám,116.98,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Konzumní brambory,13.27,1.0,kg
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,Veřejná správa a obrana; povinné sociální zabezpečení,26943.50,Kuřata kuchaná celá,56.90,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Pečivo pšeničné bílé,33.54,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Vejce slepičí čerstvá,25.15,10.0,ks
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Máslo,118.39,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Mléko polotučné pasterované,16.03,1.0,l
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Papriky,61.50,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Kapr živý,84.38,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Jablka konzumní,25.28,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Pšeničná mouka hladká,8.77,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Cukr krystalový,18.27,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Rajská jablka červená kulatá,42.21,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Jogurt bílý netučný,6.26,150.0,g
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Chléb konzumní kmínový,18.39,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Mrkev,15.79,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Eidamská cihla,119.95,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Těstoviny vaječné,31.94,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Vepřová pečeně s kostí,100.48,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Pomeranče,30.62,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Banány žluté,27.44,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Šunkový salám,116.98,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Konzumní brambory,13.27,1.0,kg
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,Zásobování vodou; činnosti související s odpady a sanacemi,23046.50,Kuřata kuchaná celá,56.90,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Pečivo pšeničné bílé,33.54,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Vejce slepičí čerstvá,25.15,10.0,ks
2010,"Zemědělství, lesnictví, rybářství",18448.25,Máslo,118.39,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Mléko polotučné pasterované,16.03,1.0,l
2010,"Zemědělství, lesnictví, rybářství",18448.25,Papriky,61.50,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Kapr živý,84.38,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Jablka konzumní,25.28,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Pšeničná mouka hladká,8.77,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Cukr krystalový,18.27,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Rajská jablka červená kulatá,42.21,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Jogurt bílý netučný,6.26,150.0,g
2010,"Zemědělství, lesnictví, rybářství",18448.25,Chléb konzumní kmínový,18.39,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Mrkev,15.79,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Eidamská cihla,119.95,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Těstoviny vaječné,31.94,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Vepřová pečeně s kostí,100.48,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Pomeranče,30.62,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,"Zemědělství, lesnictví, rybářství",18448.25,Banány žluté,27.44,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Šunkový salám,116.98,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Konzumní brambory,13.27,1.0,kg
2010,"Zemědělství, lesnictví, rybářství",18448.25,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,"Zemědělství, lesnictví, rybářství",18448.25,Kuřata kuchaná celá,56.90,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Pečivo pšeničné bílé,33.54,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Vejce slepičí čerstvá,25.15,10.0,ks
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Máslo,118.39,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Mléko polotučné pasterované,16.03,1.0,l
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Papriky,61.50,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Kapr živý,84.38,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Jablka konzumní,25.28,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Pšeničná mouka hladká,8.77,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Cukr krystalový,18.27,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Rajská jablka červená kulatá,42.21,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Jogurt bílý netučný,6.26,150.0,g
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Chléb konzumní kmínový,18.39,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Mrkev,15.79,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Eidamská cihla,119.95,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Těstoviny vaječné,31.94,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Vepřová pečeně s kostí,100.48,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Pomeranče,30.62,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Banány žluté,27.44,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Šunkový salám,116.98,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Konzumní brambory,13.27,1.0,kg
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,"Kulturní, zábavní a rekreační činnosti",19834.50,Kuřata kuchaná celá,56.90,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Pečivo pšeničné bílé,33.54,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Vejce slepičí čerstvá,25.15,10.0,ks
2010,Administrativní a podpůrné činnosti,15942.75,Máslo,118.39,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Mléko polotučné pasterované,16.03,1.0,l
2010,Administrativní a podpůrné činnosti,15942.75,Papriky,61.50,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Kapr živý,84.38,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Jablka konzumní,25.28,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Pšeničná mouka hladká,8.77,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Cukr krystalový,18.27,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Rajská jablka červená kulatá,42.21,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Jogurt bílý netučný,6.26,150.0,g
2010,Administrativní a podpůrné činnosti,15942.75,Chléb konzumní kmínový,18.39,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Mrkev,15.79,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Eidamská cihla,119.95,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Těstoviny vaječné,31.94,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Vepřová pečeně s kostí,100.48,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Pomeranče,30.62,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,Administrativní a podpůrné činnosti,15942.75,Banány žluté,27.44,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Šunkový salám,116.98,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Konzumní brambory,13.27,1.0,kg
2010,Administrativní a podpůrné činnosti,15942.75,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,Administrativní a podpůrné činnosti,15942.75,Kuřata kuchaná celá,56.90,1.0,kg
2010,Doprava a skladování,23062.50,Pečivo pšeničné bílé,33.54,1.0,kg
2010,Doprava a skladování,23062.50,Vejce slepičí čerstvá,25.15,10.0,ks
2010,Doprava a skladování,23062.50,Máslo,118.39,1.0,kg
2010,Doprava a skladování,23062.50,Mléko polotučné pasterované,16.03,1.0,l
2010,Doprava a skladování,23062.50,Papriky,61.50,1.0,kg
2010,Doprava a skladování,23062.50,Kapr živý,84.38,1.0,kg
2010,Doprava a skladování,23062.50,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,Doprava a skladování,23062.50,Jablka konzumní,25.28,1.0,kg
2010,Doprava a skladování,23062.50,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,Doprava a skladování,23062.50,Pšeničná mouka hladká,8.77,1.0,kg
2010,Doprava a skladování,23062.50,Cukr krystalový,18.27,1.0,kg
2010,Doprava a skladování,23062.50,Rajská jablka červená kulatá,42.21,1.0,kg
2010,Doprava a skladování,23062.50,Jogurt bílý netučný,6.26,150.0,g
2010,Doprava a skladování,23062.50,Chléb konzumní kmínový,18.39,1.0,kg
2010,Doprava a skladování,23062.50,Mrkev,15.79,1.0,kg
2010,Doprava a skladování,23062.50,Eidamská cihla,119.95,1.0,kg
2010,Doprava a skladování,23062.50,Těstoviny vaječné,31.94,1.0,kg
2010,Doprava a skladování,23062.50,Vepřová pečeně s kostí,100.48,1.0,kg
2010,Doprava a skladování,23062.50,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,Doprava a skladování,23062.50,Pomeranče,30.62,1.0,kg
2010,Doprava a skladování,23062.50,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,Doprava a skladování,23062.50,Banány žluté,27.44,1.0,kg
2010,Doprava a skladování,23062.50,Šunkový salám,116.98,1.0,kg
2010,Doprava a skladování,23062.50,Konzumní brambory,13.27,1.0,kg
2010,Doprava a skladování,23062.50,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,Doprava a skladování,23062.50,Kuřata kuchaná celá,56.90,1.0,kg
2010,Informační a komunikační činnosti,43789.75,Pečivo pšeničné bílé,33.54,1.0,kg
2010,Informační a komunikační činnosti,43789.75,Vejce slepičí čerstvá,25.15,10.0,ks
2010,Informační a komunikační činnosti,43789.75,Máslo,118.39,1.0,kg
2010,Informační a komunikační činnosti,43789.75,Mléko polotučné pasterované,16.03,1.0,l
2010,Informační a komunikační činnosti,43789.75,Papriky,61.50,1.0,kg
2010,Informační a komunikační činnosti,43789.75,Kapr živý,84.38,1.0,kg
2010,Informační a komunikační činnosti,43789.75,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,Informační a komunikační činnosti,43789.75,Jablka konzumní,25.28,1.0,kg
2010,Informační a komunikační činnosti,43789.75,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,Informační a komunikační činnosti,43789.75,Pšeničná mouka hladká,8.77,1.0,kg
2010,Informační a komunikační činnosti,43789.75,Cukr krystalový,18.27,1.0,kg
2010,Informační a komunikační činnosti,43789.75,Rajská jablka červená kulatá,42.21,1.0,kg
2010,Informační a komunikační činnosti,43789.75,Jogurt bílý netučný,6.26,150.0,g
